2020-10-31 03:56:06	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	14	371	inquiry to a gallery	Can the museum curators provide information about the artwork?	Může správce muzea poskytnout informace o uměleckých dílech?	3	4	3	5	3	
2020-10-31 03:56:52	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	15	328	inquiry to a hotel	Which languages are spoken at reception? Are you open for 24 Hours?	Které jazyky se mluví na recepci? Máte otevřeno na 24 hodin?	5	4	4	3	4	
2020-10-31 03:57:21	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	16	021	accomodation	Can you give me a price reduction for being a student? \n	Můžete mi snížit cenu za to, že jsem student?	2	5	3	3	3	
2020-10-31 03:58:32	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	17	141	train transport - question	I am a teacher and I am planning a big trip for our school.  We want to travel from Brno to Olomouc. Number of children and teachers will be 150. Is it necessary to order an extra railway carriage. We want to travel on the 20.4.2020 at 8:30 from Brno.	Jsem učitelka a plánuji pro naši školu velký výlet. Chceme cestovat z Brna do Olomouce. Počet dětí a učitelů bude 150. Je nutné objednat další železniční vagón. Chceme vyjet 20.4.2020 v 8:30 z Brna.	5	5	5	4	5	
2020-10-31 03:59:20	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	18	368	hotel booking	I would like a room with a bathtub and to rent a car through the hotel	Chtěl bych pokoj s vanou a půjčit si auto přes hotel.	5	5	5	4	5	
2020-10-31 03:59:53	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	19	031	hotel booking	Is it possible to order other services such as treatments or dinner on the day of arrival?	Je možné objednat si jiné služby, jako je večeře v den příjezdu?	5	3	3	4	4	
2020-10-31 04:00:20	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	20	302	weather	Why do you have so many pop-up ads?	Proč máš tolik vyskakovací reklamy?	5	4	4	3	4	
2020-10-31 04:00:56	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	21	126	inquiry to institution	Has the city council considered buying a speed camera? I beleive it would help citizens feel more secure	Uvažovala městská rada o koupi rychlostní kamery? Mám to, aby se občané cítili bezpečněji	5	4	4	3	4	
2020-10-31 04:01:40	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	22	389	inquiry to a government	My father is hospitalized in a closed psychiatric ward. Can you help him through the discharge procedures with the hospital psychiatric committee?	Můj otec je v psychiatrické léčebně. Můžete mu pomoct s propuštěním z psychiatrického výboru?	5	3	3	5	3	
2020-10-31 04:02:27	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	23	336	inquiry to a healthcare institution	My child has been given a diagnosis but i would like a second opinion. Is this something you're offering offer?	Mé dítě dostalo diagnózu, ale já bych chtěl druhý názor. Je to něco, co nabízíte?	3	3	5	5	4	
2020-10-31 04:02:59	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	24	369	inquiry to an university	What are the admission and visa requirements for international undergraduate students?	Jaké jsou přijímací a vízové požadavky na vysokoškolské studenty?	5	5	5	5	5	
2020-10-31 04:03:28	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	25	053	food delivery	Please do not ring the bell when you arrive at the house, and call me instead.	Prosím, nezvoníš na zvonek, až dorazíš do domu, a zavolej mi místo toho.	4	2	2	3	3	
2020-10-31 04:03:31	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	25	053	food delivery	Please do not ring the bell when you arrive at the house, and call me instead.	Prosím, nezvoníš na zvonek, až dorazíš do domu, a zavolej mi místo toho.	4	2	2	3	3	
2020-10-31 04:04:06	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	26	440	education	I am interested in the "ASCRS Annual Meeting" in 2019. Where can I access the videos?	Mě zajímá „výroční zasedání ASCRS“ v roce 2019. Kde se dostanu k těm videím?	5	5	5	3	4	
2020-10-31 04:04:50	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	27	438	sports machines	I am interested in Techogym Bike. Could you send me a price?	Zajímám se o Techogym Bike. Můžete mi za to poslat cenu?	4	4	3	4	4	
2020-10-31 04:05:53	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	28	141	train transport - question	I am a teacher and I am planning a big trip for our school. We want to travel from Brno to Olomauc. Number of children and teachers will 150. Is it necessary to order an extra railway carriage. We want to travel on the 20.4.2020 at 8:30 from Brno.	Jsem učitelka a plánuji pro naši školu velký výlet. Chceme cestovat z Brna do Olomauce. Počet dětí a učitelů bude 150. Je nutné objednat další železniční vagón. Chceme vyjet 20.4.2020 v 8:30 z Brna.	5	5	4	4	5	
2020-10-31 04:06:43	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	29	327	inquiry to a ministry of health	I want to come personally to your office, what documents do I need to have with me if my ID card is expired?	Chci osobně přijít do vaší kanceláře, jaké dokumenty bych si měl vzít, pokud mi vyprší občanka?	5	4	4	4	4	
2020-10-31 04:07:12	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	30	361	restaurant booking	We would like to order from the set group menu. We will pay in euros.	Rádi bychom si objednali ze skupinového menu set. Zaplatíme v eurech.	5	3	3	3	3	
2020-10-31 04:07:47	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	31	483	energy delivery company	Can the application be downloaded and emailed to ComED instead of through the online tool?	Lze aplikaci stáhnout a odeslat e-mailem do ComED namísto prostřednictvím on-line nástroje?	5	5	5	5	5	
2020-10-31 04:08:22	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	32	346	inquiry to a ministry of foreign affairs	I want to get married abroad under local laws, what must I do?	Chci se vdávat v zahraničí podle místních zákonů, co mám dělat?	5	4	4	5	4	
2020-10-31 04:08:51	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	33	306	robots	Please can you provide me with some information on Cobot?  We have machine tools but they are not ready for robotic operation	Prosím, můžete mi poskytnout nějaké informace o Cobotovi? Máme strojní zařízení, ale nejsou připraveni na robotickou operaci.	4	5	4	5	4	
2020-10-31 04:09:44	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	34	244	inquiry to a ministry of justice	How do I need to do to become a British citizen?	Jak musím postupovat, abych se stal britským občanem?	1	2	5	5	5	
2020-10-31 04:10:02	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	35	298	Auckland transport	Is Wifi available on the trains?	Je Wifi k dispozici ve vlacích?	5	5	5	5	5	
2020-10-31 04:10:46	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	36	282	product description	I am very satisfied with this coffee machine. I bought it 5 months ago. I use it every day 3 times. So far it is working perfect.	S tímto kávovarem jsem velmi spokojen. Koupil jsem ho před pěti měsíci. Používám ho každý den třikrát. Zatím to funguje perfektně.	4	5	5	5	5	
2020-10-31 04:11:16	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	37	121	inquiry to institution	Will the city cancel the New Year's Eve fireworks?	Zruší město novoroční ohňostroj?	4	5	4	5	4	
2020-10-31 04:11:49	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	38	361	restaurant booking	We would like to order from you the fixed meny for groups. We will pay in euros.	Rádi bychom si u vás objednali pevné meny pro skupiny. Zaplatíme v eurech.	4	5	4	4	4	
2020-10-31 04:12:30	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	39	031	hotel booking	Is it possible to arrange other services such as dinner on the day of arrival?	Je možné zajistit další služby, jako je večeře v den příjezdu?	3	5	3	5	4	
2020-10-31 04:13:00	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	40	250	inquiry to interpol	How will Interpol communicate with me after I submit my request?	Jak se mnou bude Interpol komunikovat poté, co podám svou žádost?	5	5	5	5	5	
2020-10-31 04:13:51	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	41	137	train transport - lost and found	This jacket is very important to me, I got it 15 years ago and it's the best item in my wardrobe. I would be very grateful if you find it.	Tahle bunda je pro mě velmi důležitá, dostala jsem ho před 15 lety a je to ta nejlepší věc v mém šatníku. Byl bych vám velmi vděčný, pokud ho najdete.	5	5	5	5	5	
2020-10-31 04:14:28	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	42	389	inquiry to a government	My father is in hospital. He is in a closed psychiatric ward. Can you help him through the discharge procedures with the hospital psychiatric committee?	Můj otec je v nemocnici. Je na zavřeném psychiatrickém oddělení. Můžete mu pomoci s propouštěním s nemocniční psychiatrickou komisí?	4	4	3	4	4	
2020-10-31 04:14:46	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	43	361	restaurant booking	We want to order from your fixed menu for groups? We will pay in Euros.	Chceme si objednat z vašeho pevného menu pro skupiny? Zaplatíme za euro.	4	4	3	4	4	
2020-10-31 04:15:26	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	44	027	vet's office	My dog greaks out at the vet's office. Please try to clam him.	Můj pes se vydá do ordinace veterináře. Prosím, zkuste ho šlepat.	2	4	2	3	3	
2020-10-31 04:15:55	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	45	036	hotel booking	Could I pay for someone else's stay later?	Mohl bych později zaplatit za pobyt někoho jiného?	5	5	5	5	5	
2020-10-31 04:16:39	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	46	466	container logistics company	I'm interested in the sea freight and would need a special cargo container. Could you contact me, please, to discuss that?	Zajímá mě námořní nákladní doprava a potřeboval bych speciální nákladní kontejner. Mohl byste mě prosím kontaktovat, abyste to probral?	5	5	5	4	5	
2020-10-31 04:17:29	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	47	462	website of New York State	My drivers license expires soon, but i did not receive a renewal notice in the email, what should I do ?	Můj řidičský průkaz vyprší brzy, ale neobdržel jsem oznámení o obnovení v e-mailu, co bych měl dělat ?	5	5	5	4	5	
2020-10-31 04:17:59	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	48	137	train transport - lost and found	The coat means a lot to me. I have had it for 15 years and it is my favourite item of clothing. I will be very grateful if it was returned.	Ten kabát pro mě hodně znamená. Mám ho už 15 let a je to můj oblíbený kousek oblečení. Budu vám velmi vděčný, když mi ji vrátíte.	5	5	5	4	5	
2020-10-31 04:18:29	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	49	075	inquiry to institution	What is the name of the person I need to speak to in order to organise a charity event at the 'town hall\n	Jak se jmenuje osoba, se kterou potřebuji mluvit, abych mohla zorganizovat charitativní akci v „town Hall	4	5	4	5	4	
2020-10-31 04:18:59	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	50	053	food delivery	Please do not ring the doorbell where you are in front of the house, call me on the cell phone.	Prosím, nezvoníš na zvonek, kde jsi před domem, zavolej mi na mobil.	4	5	3	4	4	
2020-10-31 04:19:28	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	51	438	sports machines	I am interested in the technogym bike. could you send me a price quote?	Zajímám se o technologickou tělocvičnu. Můžete mi poslat cenový citát?	4	4	3	4	4	
2020-10-31 04:19:54	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	52	267	inquiry to WHO	I am traveling abroad soon. Where can I find information about health risks?	Brzy odcestuji do zahraničí. Kde najdu informace o zdravotních rizicích?	5	5	5	5	5	
2020-10-31 04:20:15	10.10.51.253	59c47d05b11d2a457723aa4cdc2a2b2a	http://quest.ms.mff.cuni.cz/ptakopet-mt80/eval.php	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36	cs-holcova	53	466	container logistics company	I need a special cargo container because I am interested in ocean transport. Wlease could you contact me?	Potřebuji speciální nákladní kontejner, protože mě zajímá námořní doprava. Můžete mě kontaktovat?	5	5	5	5	5	
